image,condition,label
22900_2017-04-10 11_31_10-x-ROI_282-x-glomerulus-x-56970-x-36089-x-847-x-847.png,Normal,0
22900_2017-04-10 11_31_10-x-ROI_283-x-glomerulus-x-59405-x-33012-x-664-x-664.png,Wire loop,-1
22900_2017-04-10 11_31_10-x-ROI_284-x-glomerulus-x-62862-x-35146-x-777-x-778.png,Normal,0
22900_2017-04-10 11_31_10-x-ROI_285-x-glomerulus-x-63927-x-35231-x-777-x-778.png,Periglomerular fibrosis,4
22900_2017-04-10 11_31_10-x-ROI_286-x-glomerulus-x-64352-x-33516-x-692-x-693.png,Normal,0
22900_2017-04-10 11_31_10-x-ROI_287-x-glomerulus-x-65289-x-33409-x-760-x-760.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_288-x-glomerulus-x-65082-x-34671-x-552-x-553.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_289-x-glomerulus-x-66460-x-32764-x-427-x-427.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_29-x-glomerulus-x-52514-x-37583-x-694-x-694.png,Periglomerular fibrosis,4
22900_2017-04-10 11_31_10-x-ROI_290-x-glomerulus-x-66701-x-31633-x-535-x-534.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_291-x-glomerulus-x-66858-x-32445-x-502-x-502.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_292-x-glomerulus-x-67649-x-31978-x-576-x-576.png,Global disappearing glomerulosclerosis,3
22900_2017-04-10 11_31_10-x-ROI_293-x-glomerulus-x-67964-x-31232-x-567-x-568.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_294-x-glomerulus-x-69561-x-30888-x-503-x-503.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_295-x-glomerulus-x-70371-x-30779-x-554-x-555.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_296-x-glomerulus-x-70299-x-30326-x-583-x-582.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_297-x-glomerulus-x-72180-x-28997-x-691-x-690.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_298-x-glomerulus-x-71808-x-29353-x-463-x-462.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_299-x-glomerulus-x-73453-x-31178-x-674-x-674.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_3-x-glomerulus-x-40262-x-46246-x-921-x-921.png,Periglomerular fibrosis,4
22900_2017-04-10 11_31_10-x-ROI_30-x-glomerulus-x-77514-x-28014-x-665-x-665.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_300-x-glomerulus-x-73676-x-28126-x-651-x-651.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_301-x-glomerulus-x-74242-x-27747-x-634-x-634.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_302-x-glomerulus-x-73289-x-30845-x-498-x-498.png,Wire loop,-1
22900_2017-04-10 11_31_10-x-ROI_303-x-glomerulus-x-75646-x-27055-x-615-x-614.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_304-x-glomerulus-x-78061-x-27887-x-560-x-560.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_305-x-glomerulus-x-78465-x-25222-x-721-x-721.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_306-x-glomerulus-x-30055-x-142559-x-590-x-589.png,Normal,0
22900_2017-04-10 11_31_10-x-ROI_307-x-glomerulus-x-30085-x-141365-x-698-x-698.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_308-x-glomerulus-x-35606-x-130736-x-582-x-582.png,Periglomerular fibrosis,4
22900_2017-04-10 11_31_10-x-ROI_309-x-glomerulus-x-36164-x-130439-x-600-x-600.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_31-x-glomerulus-x-80455-x-26729-x-617-x-617.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_310-x-glomerulus-x-35449-x-130333-x-627-x-628.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_311-x-glomerulus-x-35992-x-141673-x-618-x-618.png,Normal,0
22900_2017-04-10 11_31_10-x-ROI_312-x-glomerulus-x-38728-x-139306-x-857-x-858.png,Periglomerular fibrosis,4
22900_2017-04-10 11_31_10-x-ROI_313-x-glomerulus-x-38725-x-135170-x-803-x-803.png,Normal,0
22900_2017-04-10 11_31_10-x-ROI_314-x-glomerulus-x-38001-x-130524-x-736-x-737.png,Periglomerular fibrosis,4
22900_2017-04-10 11_31_10-x-ROI_315-x-glomerulus-x-37910-x-128455-x-664-x-663.png,Global disappearing glomerulosclerosis,3
22900_2017-04-10 11_31_10-x-ROI_316-x-glomerulus-x-40371-x-124134-x-676-x-675.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_317-x-glomerulus-x-41168-x-123561-x-612-x-612.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_318-x-glomerulus-x-41683-x-124021-x-500-x-500.png,Wire loop,-1
22900_2017-04-10 11_31_10-x-ROI_319-x-glomerulus-x-41216-x-124821-x-685-x-685.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_32-x-glomerulus-x-73987-x-108309-x-675-x-675.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_320-x-glomerulus-x-43228-x-135594-x-806-x-806.png,Periglomerular fibrosis,4
22900_2017-04-10 11_31_10-x-ROI_321-x-glomerulus-x-44880-x-121860-x-691-x-691.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_322-x-glomerulus-x-48328-x-125867-x-521-x-521.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_323-x-glomerulus-x-48876-x-125552-x-585-x-585.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_324-x-glomerulus-x-50655-x-119581-x-785-x-785.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_325-x-glomerulus-x-50901-x-118894-x-563-x-563.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_326-x-glomerulus-x-53858-x-121655-x-649-x-648.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_327-x-glomerulus-x-54637-x-120846-x-673-x-673.png,Periglomerular fibrosis,4
22900_2017-04-10 11_31_10-x-ROI_328-x-glomerulus-x-57255-x-114883-x-685-x-685.png,Wire loop,-1
22900_2017-04-10 11_31_10-x-ROI_329-x-glomerulus-x-58110-x-119120-x-489-x-489.png,Wire loop,-1
22900_2017-04-10 11_31_10-x-ROI_33-x-glomerulus-x-37102-x-138901-x-705-x-705.png,Periglomerular fibrosis,4
22900_2017-04-10 11_31_10-x-ROI_330-x-glomerulus-x-57633-x-116991-x-1063-x-1063.png,Periglomerular fibrosis,4
22900_2017-04-10 11_31_10-x-ROI_331-x-glomerulus-x-61206-x-113128-x-689-x-689.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_332-x-glomerulus-x-62969-x-113594-x-570-x-571.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_333-x-glomerulus-x-62062-x-114813-x-711-x-711.png,Normal,0
22900_2017-04-10 11_31_10-x-ROI_334-x-glomerulus-x-63423-x-113493-x-415-x-415.png,Global disappearing glomerulosclerosis,3
22900_2017-04-10 11_31_10-x-ROI_335-x-glomerulus-x-63638-x-113342-x-583-x-583.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_336-x-glomerulus-x-63955-x-113461-x-583-x-583.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_337-x-glomerulus-x-64207-x-112776-x-533-x-533.png,Wire loop,-1
22900_2017-04-10 11_31_10-x-ROI_338-x-glomerulus-x-64461-x-113560-x-530-x-531.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_339-x-glomerulus-x-65676-x-114754-x-618-x-618.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_34-x-glomerulus-x-42005-x-47499-x-656-x-656.png,Periglomerular fibrosis,4
22900_2017-04-10 11_31_10-x-ROI_340-x-glomerulus-x-67458-x-111476-x-579-x-578.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_341-x-glomerulus-x-67334-x-111124-x-552-x-552.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_342-x-glomerulus-x-68304-x-111009-x-676-x-676.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_343-x-glomerulus-x-68492-x-110239-x-703-x-703.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_344-x-glomerulus-x-68198-x-109866-x-642-x-643.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_345-x-glomerulus-x-70352-x-111030-x-615-x-615.png,Wire loop,-1
22900_2017-04-10 11_31_10-x-ROI_346-x-glomerulus-x-70207-x-108412-x-703-x-703.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_347-x-glomerulus-x-70701-x-107994-x-645-x-645.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_348-x-glomerulus-x-71904-x-107119-x-609-x-609.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_349-x-glomerulus-x-73352-x-105373-x-667-x-666.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_35-x-glomerulus-x-58919-x-33977-x-835-x-835.png,Periglomerular fibrosis,4
22900_2017-04-10 11_31_10-x-ROI_350-x-glomerulus-x-74282-x-104797-x-667-x-667.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_351-x-glomerulus-x-74859-x-107764-x-663-x-663.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_352-x-glomerulus-x-75999-x-105059-x-386-x-386.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_36-x-glomerulus-x-33021-x-52177-x-581-x-581.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_37-x-glomerulus-x-51792-x-121191-x-657-x-657.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_38-x-glomerulus-x-41976-x-127897-x-691-x-690.png,Periglomerular fibrosis,4
22900_2017-04-10 11_31_10-x-ROI_39-x-glomerulus-x-76501-x-105893-x-610-x-611.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_4-x-glomerulus-x-32325-x-52982-x-751-x-751.png,Periglomerular fibrosis,4
22900_2017-04-10 11_31_10-x-ROI_40-x-glomerulus-x-68278-x-31293-x-594-x-594.png,Wire loop,-1
22900_2017-04-10 11_31_10-x-ROI_41-x-glomerulus-x-45289-x-125682-x-867-x-867.png,Periglomerular fibrosis,4
22900_2017-04-10 11_31_10-x-ROI_42-x-glomerulus-x-36485-x-55628-x-698-x-698.png,Periglomerular fibrosis,4
22900_2017-04-10 11_31_10-x-ROI_43-x-glomerulus-x-44385-x-124217-x-579-x-578.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_44-x-glomerulus-x-36672-x-133008-x-639-x-639.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_45-x-glomerulus-x-47170-x-123805-x-770-x-770.png,Periglomerular fibrosis,4
22900_2017-04-10 11_31_10-x-ROI_46-x-glomerulus-x-30229-x-58565-x-716-x-716.png,Periglomerular fibrosis,4
22900_2017-04-10 11_31_10-x-ROI_47-x-glomerulus-x-41697-x-42822-x-726-x-726.png,Normal,0
22900_2017-04-10 11_31_10-x-ROI_48-x-glomerulus-x-52595-x-122611-x-574-x-575.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_49-x-glomerulus-x-49252-x-121780-x-702-x-702.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_5-x-glomerulus-x-39995-x-134981-x-702-x-702.png,Periglomerular fibrosis,4
22900_2017-04-10 11_31_10-x-ROI_50-x-glomerulus-x-52325-x-41636-x-632-x-632.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_51-x-glomerulus-x-77391-x-28707-x-646-x-647.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_52-x-glomerulus-x-38830-x-54875-x-671-x-671.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_53-x-glomerulus-x-36334-x-53581-x-662-x-663.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_54-x-glomerulus-x-33437-x-56222-x-890-x-891.png,Normal,0
22900_2017-04-10 11_31_10-x-ROI_55-x-glomerulus-x-69406-x-112067-x-574-x-574.png,Normal,0
22900_2017-04-10 11_31_10-x-ROI_56-x-glomerulus-x-42532-x-44864-x-685-x-686.png,Normal,0
22900_2017-04-10 11_31_10-x-ROI_57-x-glomerulus-x-36749-x-136955-x-609-x-609.png,Normal,0
22900_2017-04-10 11_31_10-x-ROI_58-x-glomerulus-x-31302-x-136809-x-518-x-517.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_59-x-glomerulus-x-51744-x-41046-x-628-x-629.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_6-x-glomerulus-x-46003-x-42969-x-817-x-817.png,Periglomerular fibrosis,4
22900_2017-04-10 11_31_10-x-ROI_60-x-glomerulus-x-48091-x-41097-x-826-x-827.png,Periglomerular fibrosis,4
22900_2017-04-10 11_31_10-x-ROI_61-x-glomerulus-x-33187-x-132630-x-689-x-689.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_62-x-glomerulus-x-55663-x-115844-x-730-x-729.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_63-x-glomerulus-x-41710-x-130434-x-697-x-697.png,Periglomerular fibrosis,4
22900_2017-04-10 11_31_10-x-ROI_64-x-glomerulus-x-45116-x-121390-x-649-x-648.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_65-x-glomerulus-x-51480-x-122128-x-636-x-636.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_66-x-glomerulus-x-50723-x-123477-x-629-x-629.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_67-x-glomerulus-x-39780-x-51896-x-699-x-700.png,Periglomerular fibrosis,4
22900_2017-04-10 11_31_10-x-ROI_68-x-glomerulus-x-41740-x-41173-x-558-x-558.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_69-x-glomerulus-x-74167-x-30257-x-589-x-589.png,Periglomerular fibrosis,4
22900_2017-04-10 11_31_10-x-ROI_7-x-glomerulus-x-53037-x-38868-x-686-x-687.png,Periglomerular fibrosis,4
22900_2017-04-10 11_31_10-x-ROI_70-x-glomerulus-x-71178-x-110324-x-609-x-610.png,Periglomerular fibrosis,4
22900_2017-04-10 11_31_10-x-ROI_71-x-glomerulus-x-56832-x-115803-x-946-x-946.png,Normal,0
22900_2017-04-10 11_31_10-x-ROI_72-x-glomerulus-x-57083-x-36699-x-639-x-639.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_73-x-glomerulus-x-35783-x-129484-x-681-x-681.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_74-x-glomerulus-x-32375-x-57907-x-601-x-601.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_75-x-glomerulus-x-76531-x-104886-x-565-x-566.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_76-x-glomerulus-x-68844-x-110619-x-613-x-613.png,Wire loop,-1
22900_2017-04-10 11_31_10-x-ROI_77-x-glomerulus-x-29657-x-140268-x-648-x-648.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_78-x-glomerulus-x-79614-x-25196-x-517-x-517.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_79-x-glomerulus-x-49945-x-39373-x-575-x-575.png,Global disappearing glomerulosclerosis,3
22900_2017-04-10 11_31_10-x-ROI_8-x-glomerulus-x-46007-x-46882-x-780-x-780.png,Periglomerular fibrosis,4
22900_2017-04-10 11_31_10-x-ROI_80-x-glomerulus-x-33208-x-141591-x-525-x-525.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_81-x-glomerulus-x-68552-x-111630-x-632-x-631.png,Periglomerular fibrosis,4
22900_2017-04-10 11_31_10-x-ROI_82-x-glomerulus-x-33294-x-49123-x-533-x-533.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_83-x-glomerulus-x-75492-x-105858-x-588-x-588.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_84-x-glomerulus-x-44157-x-51244-x-648-x-648.png,Periglomerular fibrosis,4
22900_2017-04-10 11_31_10-x-ROI_85-x-glomerulus-x-46300-x-38523-x-631-x-631.png,Global disappearing glomerulosclerosis,3
22900_2017-04-10 11_31_10-x-ROI_86-x-glomerulus-x-45969-x-39007-x-636-x-636.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_87-x-glomerulus-x-79450-x-26551-x-595-x-596.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_88-x-glomerulus-x-34423-x-133799-x-652-x-652.png,Periglomerular fibrosis,4
22900_2017-04-10 11_31_10-x-ROI_89-x-glomerulus-x-45030-x-40025-x-687-x-687.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_9-x-glomerulus-x-36670-x-49623-x-667-x-667.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_90-x-glomerulus-x-67941-x-33925-x-460-x-460.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_91-x-glomerulus-x-42329-x-124637-x-657-x-657.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_92-x-glomerulus-x-53718-x-40365-x-594-x-594.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_93-x-glomerulus-x-51373-x-123979-x-594-x-595.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_94-x-glomerulus-x-47452-x-40656-x-657-x-658.png,Periglomerular fibrosis,4
22900_2017-04-10 11_31_10-x-ROI_95-x-glomerulus-x-55437-x-118746-x-657-x-657.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_96-x-glomerulus-x-51173-x-39138-x-753-x-752.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_97-x-glomerulus-x-71842-x-30115-x-612-x-612.png,Wire loop,-1
22900_2017-04-10 11_31_10-x-ROI_98-x-glomerulus-x-75820-x-28065-x-485-x-485.png,Global obsolescent glomerulosclerosis,1
22900_2017-04-10 11_31_10-x-ROI_99-x-glomerulus-x-42929-x-130923-x-842-x-841.png,Periglomerular fibrosis,4
22901_2017-04-07 18_58_26-x-ROI_0-x-glomerulus-x-53420-x-66844-x-1016-x-1017.png,Periglomerular fibrosis,4
22901_2017-04-07 18_58_26-x-ROI_1-x-glomerulus-x-55900-x-152013-x-1032-x-1032.png,Periglomerular fibrosis,4
22901_2017-04-07 18_58_26-x-ROI_10-x-glomerulus-x-42916-x-55519-x-892-x-892.png,Normal,0
22901_2017-04-07 18_58_26-x-ROI_100-x-glomerulus-x-47849-x-148232-x-786-x-786.png,Normal,0
22901_2017-04-07 18_58_26-x-ROI_101-x-glomerulus-x-54754-x-45628-x-940-x-941.png,Periglomerular fibrosis,4
22901_2017-04-07 18_58_26-x-ROI_102-x-glomerulus-x-54319-x-132218-x-852-x-852.png,Normal,0
22901_2017-04-07 18_58_26-x-ROI_103-x-glomerulus-x-52672-x-43482-x-935-x-935.png,Periglomerular fibrosis,4
22901_2017-04-07 18_58_26-x-ROI_104-x-glomerulus-x-63816-x-47402-x-852-x-853.png,Periglomerular fibrosis,4
22901_2017-04-07 18_58_26-x-ROI_105-x-glomerulus-x-44274-x-61732-x-843-x-842.png,Normal,0
22901_2017-04-07 18_58_26-x-ROI_106-x-glomerulus-x-40876-x-128966-x-1020-x-1020.png,Normal,0
22901_2017-04-07 18_58_26-x-ROI_107-x-glomerulus-x-48958-x-67082-x-812-x-812.png,Normal,0
22901_2017-04-07 18_58_26-x-ROI_108-x-glomerulus-x-50266-x-135789-x-945-x-944.png,Normal,0
22901_2017-04-07 18_58_26-x-ROI_109-x-glomerulus-x-72451-x-145127-x-950-x-950.png,Periglomerular fibrosis,4
22901_2017-04-07 18_58_26-x-ROI_11-x-glomerulus-x-51048-x-74143-x-1033-x-1033.png,Normal,0
22901_2017-04-07 18_58_26-x-ROI_110-x-glomerulus-x-51301-x-139581-x-785-x-785.png,Periglomerular fibrosis,4
22901_2017-04-07 18_58_26-x-ROI_111-x-glomerulus-x-50515-x-141690-x-691-x-691.png,Periglomerular fibrosis,4
22901_2017-04-07 18_58_26-x-ROI_112-x-glomerulus-x-59203-x-126716-x-855-x-855.png,Periglomerular fibrosis,4
22901_2017-04-07 18_58_26-x-ROI_113-x-glomerulus-x-43556-x-146303-x-814-x-814.png,Periglomerular fibrosis,4
22901_2017-04-07 18_58_26-x-ROI_114-x-glomerulus-x-51509-x-151407-x-817-x-817.png,Periglomerular fibrosis,4
22901_2017-04-07 18_58_26-x-ROI_115-x-glomerulus-x-45449-x-154595-x-863-x-864.png,Normal,0
22901_2017-04-07 18_58_26-x-ROI_116-x-glomerulus-x-56419-x-127590-x-874-x-873.png,Periglomerular fibrosis,4
22901_2017-04-07 18_58_26-x-ROI_117-x-glomerulus-x-34009-x-128126-x-893-x-893.png,Normal,0
22901_2017-04-07 18_58_26-x-ROI_118-x-glomerulus-x-44035-x-128139-x-825-x-826.png,Periglomerular fibrosis,4
22901_2017-04-07 18_58_26-x-ROI_119-x-glomerulus-x-52524-x-66657-x-975-x-976.png,Periglomerular fibrosis,4
22901_2017-04-07 18_58_26-x-ROI_12-x-glomerulus-x-36046-x-128053-x-959-x-959.png,Normal,0
22901_2017-04-07 18_58_26-x-ROI_120-x-glomerulus-x-44106-x-69243-x-828-x-828.png,Normal,0
22901_2017-04-07 18_58_26-x-ROI_121-x-glomerulus-x-53968-x-55481-x-847-x-847.png,Periglomerular fibrosis,4
22901_2017-04-07 18_58_26-x-ROI_122-x-glomerulus-x-43913-x-67855-x-665-x-665.png,Normal,0
22901_2017-04-07 18_58_26-x-ROI_123-x-glomerulus-x-71136-x-147386-x-930-x-931.png,Periglomerular fibrosis,4
22901_2017-04-07 18_58_26-x-ROI_124-x-glomerulus-x-48337-x-67657-x-966-x-966.png,Periglomerular fibrosis,4
22901_2017-04-07 18_58_26-x-ROI_125-x-glomerulus-x-38781-x-43163-x-1019-x-1019.png,Periglomerular fibrosis,4
22901_2017-04-07 18_58_26-x-ROI_126-x-glomerulus-x-54218-x-76271-x-813-x-813.png,Periglomerular fibrosis,4
22901_2017-04-07 18_58_26-x-ROI_127-x-glomerulus-x-54559-x-52512-x-865-x-865.png,Periglomerular fibrosis,4
22901_2017-04-07 18_58_26-x-ROI_128-x-glomerulus-x-50688-x-66358-x-815-x-815.png,Periglomerular fibrosis,4
22901_2017-04-07 18_58_26-x-ROI_129-x-glomerulus-x-38432-x-133012-x-996-x-996.png,Normal,0
22901_2017-04-07 18_58_26-x-ROI_13-x-glomerulus-x-50499-x-60381-x-865-x-866.png,Normal,0
22901_2017-04-07 18_58_26-x-ROI_130-x-glomerulus-x-62310-x-128074-x-922-x-922.png,Periglomerular fibrosis,4
22901_2017-04-07 18_58_26-x-ROI_131-x-glomerulus-x-39963-x-132204-x-798-x-798.png,Periglomerular fibrosis,4
22901_2017-04-07 18_58_26-x-ROI_132-x-glomerulus-x-46199-x-126113-x-776-x-776.png,Global obsolescent glomerulosclerosis,1
22901_2017-04-07 18_58_26-x-ROI_133-x-glomerulus-x-72009-x-69943-x-947-x-947.png,Normal,0
22901_2017-04-07 18_58_26-x-ROI_134-x-glomerulus-x-51301-x-44473-x-923-x-923.png,Periglomerular fibrosis,4
22901_2017-04-07 18_58_26-x-ROI_135-x-glomerulus-x-44309-x-50661-x-757-x-757.png,Periglomerular fibrosis,4
22901_2017-04-07 18_58_26-x-ROI_136-x-glomerulus-x-53431-x-61315-x-723-x-724.png,Periglomerular fibrosis,4
22901_2017-04-07 18_58_26-x-ROI_137-x-glomerulus-x-53726-x-69970-x-779-x-778.png,Normal,0
22901_2017-04-07 18_58_26-x-ROI_138-x-glomerulus-x-47717-x-145227-x-939-x-939.png,Normal,0
22901_2017-04-07 18_58_26-x-ROI_139-x-glomerulus-x-52247-x-153342-x-779-x-780.png,Normal,0
22901_2017-04-07 18_58_26-x-ROI_14-x-glomerulus-x-47041-x-153711-x-984-x-984.png,Normal,0
