image,condition,label
22861_2017-04-08 12_12_09-x-ROI_1179-x-glomerulus-x-78880-x-145536-x-658-x-478.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_118-x-glomerulus-x-40166-x-93683-x-689-x-689.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_1180-x-glomerulus-x-78154-x-147464-x-560-x-522.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1181-x-glomerulus-x-78074-x-147108-x-552-x-502.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1182-x-glomerulus-x-76026-x-146484-x-498-x-472.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1183-x-glomerulus-x-76458-x-146776-x-598-x-600.png,Global disappearing glomerulosclerosis,3
22861_2017-04-08 12_12_09-x-ROI_1184-x-glomerulus-x-83528-x-58514-x-548-x-522.png,Global solidified glomerulosclerosis,2
22861_2017-04-08 12_12_09-x-ROI_1185-x-glomerulus-x-82044-x-58130-x-636-x-636.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1186-x-glomerulus-x-82370-x-58410-x-556-x-668.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1187-x-glomerulus-x-81954-x-57556-x-606-x-464.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1188-x-glomerulus-x-82058-x-57302-x-664-x-480.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1189-x-glomerulus-x-75932-x-153738-x-392-x-398.png,Normal,0
22861_2017-04-08 12_12_09-x-ROI_119-x-glomerulus-x-41447-x-170674-x-707-x-707.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_1190-x-glomerulus-x-75086-x-154396-x-416-x-544.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_1191-x-glomerulus-x-74262-x-68608-x-502-x-600.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1192-x-glomerulus-x-77802-x-141032-x-562-x-356.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1193-x-glomerulus-x-85116-x-54094-x-558-x-558.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1194-x-glomerulus-x-84680-x-53338-x-518-x-510.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1195-x-glomerulus-x-85190-x-53016-x-452-x-544.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1196-x-glomerulus-x-85446-x-53388-x-424-x-538.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1197-x-glomerulus-x-81144-x-146888-x-608-x-572.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1198-x-glomerulus-x-50586-x-167470-x-532-x-596.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1199-x-glomerulus-x-51728-x-167086-x-524-x-564.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_12-x-glomerulus-x-56706-x-86963-x-753-x-753.png,Normal,0
22861_2017-04-08 12_12_09-x-ROI_120-x-glomerulus-x-40514-x-170153-x-714-x-715.png,Normal,0
22861_2017-04-08 12_12_09-x-ROI_1200-x-glomerulus-x-50168-x-87632-x-600-x-572.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1201-x-glomerulus-x-70828-x-159922-x-452-x-552.png,Normal,0
22861_2017-04-08 12_12_09-x-ROI_1202-x-glomerulus-x-71270-x-159464-x-424-x-512.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1203-x-glomerulus-x-71660-x-159160-x-430-x-636.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1204-x-glomerulus-x-72234-x-158550-x-474-x-722.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1205-x-glomerulus-x-68802-x-82488-x-586-x-582.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1206-x-glomerulus-x-66808-x-78740-x-520-x-602.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_1207-x-glomerulus-x-57354-x-88136-x-532-x-552.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1208-x-glomerulus-x-72572-x-79612-x-482-x-572.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1209-x-glomerulus-x-72700-x-78662-x-436-x-402.png,Normal,0
22861_2017-04-08 12_12_09-x-ROI_121-x-glomerulus-x-67002-x-159706-x-681-x-681.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1210-x-glomerulus-x-73114-x-78902-x-532-x-700.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1211-x-glomerulus-x-79652-x-56558-x-658-x-512.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1212-x-glomerulus-x-74418-x-153910-x-532-x-508.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1213-x-glomerulus-x-74354-x-153450-x-678-x-592.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1214-x-glomerulus-x-83714-x-141310-x-490-x-498.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1215-x-glomerulus-x-68252-x-82680-x-662-x-642.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1216-x-glomerulus-x-49858-x-80676-x-546-x-618.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1217-x-glomerulus-x-74768-x-157296-x-552-x-592.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1218-x-glomerulus-x-82920-x-65382-x-464-x-536.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1219-x-glomerulus-x-82954-x-64866-x-674-x-636.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_122-x-glomerulus-x-75039-x-77144-x-692-x-693.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1220-x-glomerulus-x-65874-x-158060-x-452-x-462.png,Normal,0
22861_2017-04-08 12_12_09-x-ROI_1221-x-glomerulus-x-70312-x-75810-x-480-x-760.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1222-x-glomerulus-x-84344-x-133108-x-548-x-532.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1223-x-glomerulus-x-74780-x-152774-x-564-x-478.png,Global solidified glomerulosclerosis,2
22861_2017-04-08 12_12_09-x-ROI_1224-x-glomerulus-x-55312-x-163770-x-684-x-746.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1225-x-glomerulus-x-77314-x-151328-x-454-x-450.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1226-x-glomerulus-x-52600-x-164942-x-524-x-534.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_1227-x-glomerulus-x-39998-x-92720-x-574-x-590.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1228-x-glomerulus-x-64340-x-76432-x-618-x-588.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1229-x-glomerulus-x-64794-x-76278-x-718-x-556.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_123-x-glomerulus-x-62314-x-163212-x-712-x-712.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_1230-x-glomerulus-x-59172-x-165496-x-460-x-486.png,Global solidified glomerulosclerosis,2
22861_2017-04-08 12_12_09-x-ROI_1231-x-glomerulus-x-78962-x-139958-x-608-x-426.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1232-x-glomerulus-x-78298-x-151654-x-786-x-788.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1233-x-glomerulus-x-79108-x-152034-x-582-x-588.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1234-x-glomerulus-x-79516-x-152020-x-460-x-550.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1235-x-glomerulus-x-79716-x-151214-x-650-x-622.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1236-x-glomerulus-x-55462-x-86024-x-700-x-640.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1237-x-glomerulus-x-55734-x-86302-x-638-x-582.png,Global solidified glomerulosclerosis,2
22861_2017-04-08 12_12_09-x-ROI_1238-x-glomerulus-x-82144-x-138824-x-646-x-594.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1239-x-glomerulus-x-82108-x-138224-x-598-x-492.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_124-x-glomerulus-x-37940-x-92786-x-625-x-625.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1240-x-glomerulus-x-82276-x-137928-x-606-x-566.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1241-x-glomerulus-x-79406-x-60086-x-574-x-604.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1242-x-glomerulus-x-79878-x-137072-x-616-x-570.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1243-x-glomerulus-x-72730-x-150586-x-634-x-552.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_1244-x-glomerulus-x-72322-x-150212-x-500-x-386.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1245-x-glomerulus-x-35626-x-94716-x-554-x-474.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1246-x-glomerulus-x-53106-x-86882-x-472-x-596.png,Normal,0
22861_2017-04-08 12_12_09-x-ROI_1247-x-glomerulus-x-53372-x-87466-x-532-x-520.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1248-x-glomerulus-x-37968-x-89874-x-690-x-722.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1249-x-glomerulus-x-39124-x-91390-x-476-x-460.png,Normal,0
22861_2017-04-08 12_12_09-x-ROI_125-x-glomerulus-x-63278-x-82407-x-666-x-667.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_1250-x-glomerulus-x-70218-x-159902-x-660-x-718.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1251-x-glomerulus-x-70214-x-159082-x-744-x-638.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1252-x-glomerulus-x-32532-x-172062-x-648-x-632.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1253-x-glomerulus-x-32860-x-172512-x-452-x-472.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1254-x-glomerulus-x-78862-x-136228-x-686-x-690.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1255-x-glomerulus-x-78916-x-136872-x-428-x-446.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1256-x-glomerulus-x-44224-x-91288-x-580-x-590.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1257-x-glomerulus-x-54356-x-164798-x-582-x-482.png,Global solidified glomerulosclerosis,2
22861_2017-04-08 12_12_09-x-ROI_1258-x-glomerulus-x-77130-x-143610-x-580-x-760.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1259-x-glomerulus-x-36932-x-170074-x-496-x-446.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_126-x-glomerulus-x-74182-x-73553-x-659-x-659.png,Normal,0
22861_2017-04-08 12_12_09-x-ROI_1260-x-glomerulus-x-82904-x-61158-x-536-x-540.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1261-x-glomerulus-x-83384-x-61672-x-474-x-474.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1262-x-glomerulus-x-83742-x-61700-x-550-x-612.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1263-x-glomerulus-x-79874-x-144444-x-614-x-708.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1264-x-glomerulus-x-54086-x-86640-x-490-x-442.png,Normal,0
22861_2017-04-08 12_12_09-x-ROI_1265-x-glomerulus-x-78962-x-59514-x-572-x-492.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1266-x-glomerulus-x-36206-x-171974-x-546-x-442.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1267-x-glomerulus-x-36176-x-171592-x-632-x-566.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1268-x-glomerulus-x-36694-x-171622-x-596-x-672.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1269-x-glomerulus-x-36960-x-171152-x-564-x-722.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_127-x-glomerulus-x-36388-x-90329-x-678-x-679.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1270-x-glomerulus-x-83740-x-60614-x-490-x-486.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1271-x-glomerulus-x-80490-x-69624-x-612-x-666.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1272-x-glomerulus-x-80708-x-69412-x-628-x-520.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1273-x-glomerulus-x-80990-x-69734-x-608-x-682.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1274-x-glomerulus-x-85852-x-134412-x-466-x-500.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1275-x-glomerulus-x-86096-x-134746-x-458-x-616.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1276-x-glomerulus-x-65802-x-162452-x-528-x-558.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1277-x-glomerulus-x-79108-x-65144-x-662-x-602.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1278-x-glomerulus-x-80072-x-150016-x-560-x-550.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1279-x-glomerulus-x-80580-x-150080-x-604-x-624.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_128-x-glomerulus-x-41769-x-89082-x-679-x-679.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1280-x-glomerulus-x-78512-x-67244-x-512-x-482.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1281-x-glomerulus-x-78432-x-66826-x-460-x-588.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1282-x-glomerulus-x-78356-x-66360-x-580-x-570.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1283-x-glomerulus-x-64880-x-159014-x-470-x-490.png,Normal,0
22861_2017-04-08 12_12_09-x-ROI_1284-x-glomerulus-x-80772-x-53650-x-594-x-590.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1285-x-glomerulus-x-80732-x-53240-x-494-x-480.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1286-x-glomerulus-x-40754-x-89018-x-520-x-408.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1287-x-glomerulus-x-69508-x-155370-x-482-x-690.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1288-x-glomerulus-x-67692-x-161844-x-496-x-500.png,Global solidified glomerulosclerosis,2
22861_2017-04-08 12_12_09-x-ROI_1289-x-glomerulus-x-43626-x-88842-x-592-x-572.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_129-x-glomerulus-x-34157-x-93585-x-649-x-649.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_1290-x-glomerulus-x-70258-x-81092-x-538-x-568.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1291-x-glomerulus-x-70638-x-81210-x-442-x-528.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1292-x-glomerulus-x-70626-x-80954-x-446-x-416.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1293-x-glomerulus-x-63470-x-155522-x-608-x-618.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1294-x-glomerulus-x-57982-x-165924-x-640-x-612.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1295-x-glomerulus-x-77626-x-56258-x-560-x-564.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1296-x-glomerulus-x-37560-x-94406-x-634-x-610.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1297-x-glomerulus-x-38130-x-94360-x-502-x-568.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1298-x-glomerulus-x-38598-x-94032-x-594-x-692.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1299-x-glomerulus-x-38838-x-93526-x-596-x-782.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_13-x-glomerulus-x-78765-x-63170-x-699-x-699.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_130-x-glomerulus-x-80147-x-58429-x-682-x-682.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_1300-x-glomerulus-x-38696-x-92732-x-658-x-760.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1301-x-glomerulus-x-55870-x-166644-x-486-x-502.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1302-x-glomerulus-x-39872-x-167836-x-528-x-422.png,Global disappearing glomerulosclerosis,3
22861_2017-04-08 12_12_09-x-ROI_1303-x-glomerulus-x-82740-x-137324-x-576-x-586.png,Normal,0
22861_2017-04-08 12_12_09-x-ROI_1304-x-glomerulus-x-61998-x-158248-x-590-x-814.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1305-x-glomerulus-x-69574-x-160658-x-402-x-454.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1306-x-glomerulus-x-69568-x-160426-x-432-x-388.png,Global disappearing glomerulosclerosis,3
22861_2017-04-08 12_12_09-x-ROI_1307-x-glomerulus-x-37342-x-93940-x-600-x-632.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1308-x-glomerulus-x-68680-x-157862-x-620-x-486.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1309-x-glomerulus-x-55070-x-162250-x-642-x-610.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_131-x-glomerulus-x-81972-x-135000-x-651-x-651.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1310-x-glomerulus-x-55064-x-85748-x-414-x-416.png,Normal,0
22861_2017-04-08 12_12_09-x-ROI_1311-x-glomerulus-x-33165-x-93334-x-562-x-562.png,Normal,0
22861_2017-04-08 12_12_09-x-ROI_1312-x-glomerulus-x-35060-x-95162-x-619-x-619.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1313-x-glomerulus-x-36262-x-89484-x-546-x-546.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1314-x-glomerulus-x-44656-x-89174-x-724-x-724.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1315-x-glomerulus-x-47772-x-91616-x-644-x-644.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1316-x-glomerulus-x-52512-x-88826-x-573-x-574.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1317-x-glomerulus-x-49355-x-85610-x-487-x-487.png,Normal,0
22861_2017-04-08 12_12_09-x-ROI_1318-x-glomerulus-x-51411-x-83115-x-568-x-569.png,Global disappearing glomerulosclerosis,3
22861_2017-04-08 12_12_09-x-ROI_1319-x-glomerulus-x-51249-x-79411-x-616-x-615.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_132-x-glomerulus-x-43339-x-167810-x-591-x-591.png,Normal,0
22861_2017-04-08 12_12_09-x-ROI_1320-x-glomerulus-x-52123-x-77871-x-625-x-625.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1321-x-glomerulus-x-53134-x-85516-x-584-x-583.png,Normal,0
22861_2017-04-08 12_12_09-x-ROI_1322-x-glomerulus-x-53699-x-85359-x-454-x-454.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1323-x-glomerulus-x-58142-x-84248-x-699-x-700.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1324-x-glomerulus-x-57638-x-81569-x-735-x-735.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1325-x-glomerulus-x-58419-x-87522-x-503-x-503.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1326-x-glomerulus-x-62090-x-81041-x-599-x-599.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1327-x-glomerulus-x-63712-x-81570-x-644-x-644.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1328-x-glomerulus-x-64836-x-84721-x-462-x-462.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1329-x-glomerulus-x-63892-x-79868-x-510-x-509.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_133-x-glomerulus-x-79121-x-68330-x-722-x-721.png,Normal,0
22861_2017-04-08 12_12_09-x-ROI_1330-x-glomerulus-x-63182-x-76805-x-478-x-479.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1331-x-glomerulus-x-72072-x-78957-x-735-x-736.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1332-x-glomerulus-x-72753-x-79051-x-548-x-548.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1333-x-glomerulus-x-72404-x-76909-x-536-x-536.png,Global disappearing glomerulosclerosis,3
22861_2017-04-08 12_12_09-x-ROI_1334-x-glomerulus-x-71759-x-77119-x-539-x-538.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1335-x-glomerulus-x-70782-x-74165-x-671-x-670.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1336-x-glomerulus-x-70647-x-76176-x-560-x-559.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1337-x-glomerulus-x-76392-x-72384-x-629-x-629.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1338-x-glomerulus-x-78512-x-73628-x-549-x-549.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1339-x-glomerulus-x-78326-x-74878-x-561-x-562.png,Global solidified glomerulosclerosis,2
22861_2017-04-08 12_12_09-x-ROI_134-x-glomerulus-x-83991-x-53133-x-578-x-579.png,Periglomerular fibrosis,4
22861_2017-04-08 12_12_09-x-ROI_1340-x-glomerulus-x-78420-x-74399-x-606-x-606.png,Global obsolescent glomerulosclerosis,1
22861_2017-04-08 12_12_09-x-ROI_1341-x-glomerulus-x-77404-x-71412-x-836-x-835.png,Global obsolescent glomerulosclerosis,1
